"Isabella", "Pereira", "IsabellaRodriguesPereira@fleckens.hu", "12/12/1937", "F", "O+", "Rua 16 60", "Luziânia", "GO", "72815-040","12599610443", "145"
"Sofia", "Fernandes", "SofiaPereiraFernandes@jourrapide.com", "3/18/1984", "F", "O+", "Rua do Livramento 1872", "Campo Grande", "MS", "79010-300","28999857280", "895"
"Luiz", "Cavalcanti", "LuizRodriguesCavalcanti@fleckens.hu", "11/24/1970", "M", "AB+", "Rua Mário Ribeiro do Amaral 221", "Campinas", "SP", "13060-067","51877634077", "98"
"Kauan", "Santos", "KauanSousaSantos@superrito.com", "10/9/1975", "M", "B+", "Rua Luiz Gonzaga Geraldello 1186", "Limeira", "SP", "13485-087","94417371431", "145"
"Gabriel", "Araujo", "GabrielCarvalhoAraujo@cuvox.de", "11/11/1985", "M", "O+", "Praça Lupércio Bassetto Morelatto 736", "São Paulo", "SP", "02141-040","85739789451", "122"
"Tomás", "Cunha", "TomasGomesCunha@dayrep.com", "2/1/1971", "M", "B+", "Rua Caetano José 119", "Fortaleza", "CE", "60333-650","53106853085", "122"
"Amanda", "Ferreira", "AmandaCarvalhoFerreira@dayrep.com", "3/5/1933", "F", "B+", "Rua Santa Catarina 1122", "Araucária", "PR", "83708-440","23401856880", "231"
"Bianca", "Ferreira", "BiancaCorreiaFerreira@cuvox.de", "5/18/1992", "F", "O+", "Rua Nascente 606", "Jaboatão dos Guararapes", "PE", "54270-445","27969642306", "91"
"Otávio", "Dias", "OtavioRochaDias@dayrep.com", "8/16/1939", "M", "A-", "Rua Severiano 1220", "Rio Branco", "AC", "69908-180","58994258140", "323"
"Gabriela", "Goncalves", "GabrielaMeloGoncalves@fleckens.hu", "12/25/1946", "F", "A+", "Rua Cinco 609", "Sorocaba", "SP", "18052-414","47696836773", "122"
"Luiz", "Dias", "LuizCostaDias@einrot.com", "8/24/1947", "M", "B+", "Rua Onésio Manuel Belarmino 1977", "Rio de Janeiro", "RJ", "21625-330","24593191181", "345"
"Isabella", "Azevedo", "IsabellaPereiraAzevedo@einrot.com", "11/5/1967", "F", "O+", "Rua Alfredo Palmiro Copede 1680", "São Bernardo do Campo", "SP", "09770-520","92118438125", "145"
"Gabrielly", "Ferreira", "GabriellySousaFerreira@fleckens.hu", "6/20/1935", "F", "B+", "Rua Gama Cerqueira 1127", "Cataguases", "MG", "36774-041","53518384430", "122"
"Renan", "Souza", "RenanAlmeidaSouza@armyspy.com", "4/1/2002", "M", "B-", "Rua Pedro Moura 839", "São José do Rio Preto", "SP", "15047-232","95992957499", "895"
"Luiza", "Souza", "LuizaAlvesSouza@jourrapide.com", "5/11/1996", "F", "B+", "Rua Trinta e Quatro 148", "Rio de Janeiro", "RJ", "23047-520","95691551833", "145"
"Tânia", "Ribeiro", "TaniaPintoRibeiro@armyspy.com", "3/17/1964", "F", "O+", "Rua Angélica 837", "Volta Redonda", "RJ", "27250-300","75776201225", "956"
"Erick", "Cunha", "ErickSousaCunha@armyspy.com", "10/27/1937", "M", "A+", "Rua Pandiá Calógeras 619", "Ponta Grossa", "PR", "84020-270","50823229238", "323"
"Vitória", "Ferreira", "VitoriaFernandesFerreira@superrito.com", "7/19/1988", "F", "O+", "Rua do Carvalho 664", "Aparecida de Goiânia", "GO", "74969-442","86029809229", "98"
"Luiza", "Melo", "LuizaAraujoMelo@gustr.com", "1/18/1994", "F", "O+", "Rua Uruguai - D 1590", "Chapecó", "SC", "89802-501","44240654807", "956"
"Camila", "Costa", "CamilaCarvalhoCosta@fleckens.hu", "11/20/1989", "F", "O+", "Rua Tambaqui 871", "Guarulhos", "SP", "07243-160","27857578827", "345"
"Arthur", "Cunha", "ArthurSilvaCunha@jourrapide.com", "1/1/1968", "M", "O+", "Rua Marte 1133", "Taboão da Serra", "SP", "06787-450","03674884429", "345"
"Larissa", "Cavalcanti", "LarissaRodriguesCavalcanti@teleworm.us", "8/8/1999", "F", "O+", "Travessa Feliciano de Mendonça 1435", "São Gonçalo", "RJ", "24460-070","31080677887", "323"
"Caio", "Ferreira", "CaioCavalcantiFerreira@armyspy.com", "9/8/1980", "M", "AB+", "Rua José de Lucca 1761", "Hortolândia", "SP", "13184-223","60719368456", "45"
"Alex", "Goncalves", "AlexPintoGoncalves@cuvox.de", "7/25/1934", "M", "B+", "Quadra SRES Quadra 10 Bloco P 1559", "Cruzeiro", "DF", "70645-160","47898834003", "895"
"Luana", "Dias", "LuanaSousaDias@einrot.com", "5/26/1996", "F", "O+", "Rua Almirante Felinto Perry 1746", "Rio de Janeiro", "RJ", "22755-080","81876972106", "389"
"Luiz", "Sousa", "LuizLimaSousa@einrot.com", "6/4/1962", "M", "O+", "Rua da Divisa 259", "Joinville", "SC", "89215-170","09166272254", "231"
"Larissa", "Barbosa", "LarissaAlvesBarbosa@fleckens.hu", "5/30/1992", "F", "O+", "Rodovia do Sol 1957", "Guarapari", "ES", "29217-360","98705666694", "45"
"Cauã", "Rodrigues", "CauaOliveiraRodrigues@cuvox.de", "3/30/1937", "M", "B+", "Rua Potiguara 1389", "Vila Velha", "ES", "29107-330","60987178008", "98"
"Felipe", "Sousa", "FelipePereiraSousa@einrot.com", "6/25/1968", "M", "A+", "Rua das Percas 1805", "Paulista", "PE", "53427-740","64218491488", "231"
"Lara", "Santos", "LaraAraujoSantos@fleckens.hu", "6/4/1964", "F", "A+", "Rua Bonifácio da Trindade 341", "São Paulo", "SP", "03625-010","18168317009", "145"
"Kaua", "Cardoso", "KauaGoncalvesCardoso@gustr.com", "2/13/1995", "M", "B+", "Rua Januária Marques Barbosa 1067", "Belo Horizonte", "MG", "31630-520","08454347569", "112"
"Vitória", "Silva", "VitoriaPintoSilva@einrot.com", "11/17/1957", "F", "O+", "Rua Washington Luiz 1652", "Amparo", "SP", "13900-020","42653391821", "231"
"Kauan", "Castro", "KauanRodriguesCastro@superrito.com", "10/8/1969", "M", "O-", "Rua Barra Nova 857", "Recife", "PE", "52080-341","83108719610", "145"
"Emilly", "Araujo", "EmillyFernandesAraujo@gustr.com", "10/28/1987", "F", "O+", "Rua 248 566", "Goiânia", "GO", "74535-180","90186045930", "895"
"Victor", "Carvalho", "VictorSilvaCarvalho@jourrapide.com", "12/28/1970", "M", "AB+", "Rua Sete 776", "Macaé", "RJ", "27943-006","36503487215", "389"
"Daniel", "Oliveira", "DanielMartinsOliveira@fleckens.hu", "5/12/1962", "M", "O+", "Passagem Santa Cruz 198", "Belém", "PA", "66645-475","89865826607", "345"
"Gabrielly", "Barros", "GabriellyGoncalvesBarros@superrito.com", "4/1/1993", "F", "O+", "Rua dos Rouxinóis 1699", "São Luís", "MA", "65075-630","41156597005", "986"
"Matheus", "Araujo", "MatheusRodriguesAraujo@superrito.com", "8/11/1954", "M", "B+", "Rua Padre Antônio Dalla Via 1547", "Pindamonhangaba", "SP", "12402-540","09908040200", "389"
"Marcos", "Rodrigues", "MarcosFerreiraRodrigues@gustr.com", "2/2/1947", "M", "B+", "Rua 34 RF 1284", "Rio Claro", "SP", "13506-303","30216164966", "98"
"Carlos", "Barros", "CarlosCavalcantiBarros@dayrep.com", "6/17/1998", "M", "B+", "Rua Carlos Ferreira 126", "Campinas", "SP", "13015-230","78389590808", "145"
"Giovana", "Oliveira", "GiovanaAzevedoOliveira@jourrapide.com", "1/20/2001", "F", "A+", "Rua Santa Sofia 1732", "Maceió", "AL", "57035-740","42220780180", "122"
"André", "Rodrigues", "AndreMartinsRodrigues@cuvox.de", "6/8/1933", "M", "A+", "Rua Antônio L. da Silva 1932", "Barbacena", "MG", "36200-688","56926475326", "389"
"Carlos", "Alves", "CarlosCavalcantiAlves@einrot.com", "9/23/1932", "M", "A+", "Rua João Arquelau Soares 246", "Cascavel", "PR", "85805-130","78537728900", "986"
"Rebeca", "Rodrigues", "RebecaAlvesRodrigues@dayrep.com", "4/7/1948", "F", "B+", "Rua Professor Eurico Vilela 382", "São Paulo", "SP", "03242-060","27876744532", "956"
"Rodrigo", "Fernandes", "RodrigoOliveiraFernandes@fleckens.hu", "4/19/2000", "M", "A+", "Rua Noêmia Menezes 977", "São Gonçalo", "RJ", "24723-011","03455657540", "145"
"Marcos", "Santos", "MarcosSilvaSantos@rhyta.com", "1/17/1947", "M", "A+", "Rua 224 708", "Goiânia", "GO", "74603-170","94717713826", "895"
"Isabela", "Araujo", "IsabelaCorreiaAraujo@rhyta.com@g.com", "2/26/1982", "F", "A+", "Rua José Bonifácio 1950", "Parnaíba", "PI", "64215-190","56055237407", "98"
"Yasmin", "Correia", "YasminRochaCorreia@jourrapide.com", "10/6/1939", "F", "O+", "Rua P 873", "Goiânia", "GO", "74580-660","17790878611", "345"
"Kaua", "Cardoso", "KauaMeloCardoso@rhyta.com", "2/23/1972", "M", "O+", "Servidão Antônio Silva 1846", "Petrópolis", "RJ", "25645-645","62022138848", "345"
"Kauã", "Correia", "KauaRibeiroCorreia@armyspy.com", "10/26/1981", "M", "B+", "Quadra CL 312 Bloco L 1591", "Santa Maria", "DF", "72542-252","51192041631", "231"
"Emilly", "Alves", "EmillyFerreiraAlves@einrot.com", "7/11/1959", "F", "B+", "Alameda Três 199", "Divinópolis", "MG", "35501-360","76868751648", "231"
"Victor", "Costa", "VictorDiasCosta@dayrep.com", "8/16/1967", "M", "O+", "Rua Rio Ipiranga 228", "Pinhais", "PR", "83322-320","38230391050", "91"
"Diego", "Pereira", "DiegoCastroPereira@gustr.com", "7/17/1976", "M", "A+", "Rua Padre Toledo Neves 1249", "Goiânia", "GO", "74423-540","03837800636", "145"
"Thaís", "Ferreira", "ThaisPereiraFerreira@teleworm.us", "9/28/1986", "F", "O-", "Rua Leonardo da Vinci 777", "Rio de Janeiro", "RJ", "21831-100","18742148081", "112"
"Sophia", "Lima", "SophiaCunhaLima@jourrapide.com", "11/6/1997", "F", "O+", "Rua Helena Cristina 1989", "Queimados", "RJ", "26387-090","49777529295", "389"
"Giovanna", "Goncalves", "GiovannaPintoGoncalves@jourrapide.com", "12/24/1983", "F", "A+", "Rua Arthemio Valente 258", "Salvador", "BA", "40283-540","70231262361", "986"
"Guilherme", "Cardoso", "GuilhermePereiraCardoso@fleckens.hu", "12/18/1995", "M", "O+", "Rua Eucalíptos 720", "Contagem", "MG", "32315-150","80131017896", "112"
"Rebeca", "Castro", "RebecaFerreiraCastro@cuvox.de", "1/5/1943", "F", "A+", "Rua Governador Valadares 495", "Guarapuava", "PR", "85031-040","14124676913", "122"
"Luiza", "Costa", "LuizaCastroCosta@gustr.com", "10/19/1969", "F", "A+", "Rua Maria Aparecida Stok de Moraes 1064", "Jacareí", "SP", "12322-110","40521872537", "112"
"Breno", "Almeida", "BrenoFernandesAlmeida@superrito.com", "11/29/1983", "M", "A+", "Viela Gabriel Soares de Souza 115", "Mogi das Cruzes", "SP", "08720-010","98268149035", "389"
"Lavinia", "Melo", "LaviniaCastroMelo@cuvox.de", "1/7/1981", "F", "O+", "Rua Osvaldo Mariuzzo 244", "Campinas", "SPF", "13098-763","73761442262", "112"
"Vitoria", "Costa", "VitoriaPereiraCosta@rhyta.com", "9/23/1970", "F", "B+", "Rua João Gabriel de Lima 309", "Campo Limpo Paulista", "SP", "13233-321","87285408166", "122"
"Camila", "Fernandes", "CamilaSouzaFernandes@gustr.com", "6/26/1960", "F", "O+", "Rua José Carlos Matta Machado 1133", "Rio de Janeiro", "RJ", "23575-410","62305946090", "98"
"Kaua", "Oliveira", "KauaFerreiraOliveira@dayrep.com", "2/15/2001", "M", "O+", "Rua Tuiutinga 1366", "São Paulo", "SP", "03939-120","04362743960", "323"
"Douglas", "Barbosa", "DouglasCavalcantiBarbosa@jourrapide.com", "11/7/1959", "M", "B-", "Vila Édna 1860", "Fortaleza", "CE", "60822-821","17965765900", "389"
"Tomás", "Gomes", "TomasDiasGomes@gustr.com", "12/25/1969", "M", "O+", "Rua São Pedro 1647", "Itaúna", "MG", "35681-132","43170546120", "122"
"Júlio", "Sousa", "JulioOliveiraSousa@fleckens.hu", "9/19/1937", "M", "A+", "Rua Pará 935", "Rondonópolis", "MT", "78705-820","90007946333", "122"
"Beatriz", "Fernandes", "BeatrizFerreiraFernandes@teleworm.us", "10/7/1943", "F", "A-", "Rua Samaria 1033", "Manaus", "AM", "69087-149","37456334749", "323"
"Matheus", "Correia", "MatheusGoncalvesCorreia@dayrep.com", "2/26/1935", "M", "O+", "Rua Independência 1114", "São José dos Campos", "SP", "12212-370","04471681931", "389"
"Rafaela", "Souza", "RafaelaAlvesSouza@fleckens.hu", "12/24/1970", "F", "B+", "Rua Antenor Bertanha 497", "Ourinhos", "SP", "19915-540","03207579434", "112"
"Enzo", "Correia", "EnzoMeloCorreia@teleworm.us", "7/10/1961", "M", "O+", "Rua Antônio Alves dos Santos 1135", "Rio de Janeiro", "RJ", "21610-530","20643781978", "231"
"Gabriel", "Oliveira", "GabrielFernandesOliveira@armyspy.com", "9/28/1942", "M", "O-", "Rua Luiz Moreira 1427", "Contagem", "MG", "32041-130","39680331830", "345"
"Arthur", "Rodrigues", "ArthurMartinsRodrigues@superrito.com", "10/27/1965", "M", "O+", "Rua Dezoito 1088", "Votorantim", "SP", "18119-150","59742560269", "895"
"Sophia", "Alves", "SophiaCunhaAlves@teleworm.us", "12/28/1995", "F", "B+", "Rua Dionísio Cerqueira 903", "Criciúma", "SC", "88805-270","07408002057", "323"
"Eduardo", "Goncalves", "EduardoGomesGoncalves@dayrep.com", "12/18/1988", "M", "B+", "Rua Braúlio Mariano Cezar 740", "Viamão", "RS", "94425-120","30391423568", "986"
"Igor", "Azevedo", "IgorAlmeidaAzevedo@jourrapide.com", "8/16/1976", "M", "O-", "Rua Emerson Schneider 1296", "Itajaí", "SC", "88316-083","57405298915", "345"
"Julia", "Sousa", "JuliaCavalcantiSousa@armyspy.com", "4/6/1941", "F", "B+", "Rua Flórida 674", "Guarulhos", "SP", "07171-020","48602467264", "91"
"Ágatha", "Rocha", "AgathaGomesRocha@fleckens.hu", "12/27/1996", "F", "O+", "Rua Seis 742", "Franca", "SP", "14405-428","61311900381", "345"
"Kauê", "Melo", "KaueBarrosMelo@jourrapide.com", "1/6/1935", "M", "B+", "Praia da Bica 693", "Rio de Janeiro", "RJ", "21931-076","01641564610", "112"
"Giovanna", "Costa", "GiovannaPintoCosta@dayrep.com", "11/9/1985", "F", "O+", "Rua Fernando Falcão 810", "São Paulo", "SP", "03180-003","73987566310", "956"
"Pedro", "Martins", "PedroOliveiraMartins@superrito.com", "3/27/1959", "M", "O+", "Rua Joaquim Alves 895", "São Paulo", "SP", "05542-080","11889374806", "45"
"Cauã", "Goncalves", "CauaBarbosaGoncalves@gustr.com", "9/25/2003", "M", "AB-", "Rua Sergipe 417", "Limeira", "SP", "13480-530","62768485063", "389"
"Luana", "Araujo", "LuanaDiasAraujo@gustr.com", "10/1/1942", "F", "B+", "Rua Elenir Amaral 1615", "Campo Grande", "MS", "79107-310","10562751548", "112"
"Laura", "Cunha", "LauraMeloCunha@fleckens.hu", "1/30/1938", "F", "AB+", "Praça das Orações 1998", "Mogi das Cruzes", "SP", "08830-730","44736037091", "91"
"Kaua", "Cavalcanti", "KauaMartinsCavalcanti@jourrapide.com", "12/27/1988", "M", "O+", "Rua Rogério Mastrofrancisco 1218", "São Carlos", "SP", "13571-130","57033194390", "98"
"Giovanna", "Castro", "GiovannaLimaCastro@cuvox.de", "10/13/1984", "F", "O+", "Rua Pedro Correia Soares 1197", "São Paulo", "SP", "05366-040","22899228625", "98"
"Breno", "Cavalcanti", "BrenoSilvaCavalcanti@jourrapide.com", "7/14/1965", "M", "B+", "Rua Orobó 1196", "São Paulo", "SP", "05466-030","34865763139", "98"
"Otávio", "Gomes", "OtavioAzevedoGomes@cuvox.de", "9/24/1962", "M", "B+", "Praça Guajara-Mirim 652", "São Paulo", "SP", "03555-060","54287942167", "231"
"Julian", "Sousa", "JulianCardosoSousa@einrot.com", "10/22/1960", "M", "O+", "Rua Herculano S Coelho 473", "Campinas", "SP", "13108-036","46938813094", "122"
"Letícia", "Castro", "LeticiaRodriguesCastro@dayrep.com", "3/19/1989", "F", "A+", "Rua Pedro Ribas D'Ávila 595", "Campinas", "SP", "13058-742","04799816047", "45"
"Mateus", "Ferreira", "MateusCavalcantiFerreira@fleckens.hu", "12/1/1953", "M", "O-", "Rua Gustavo Teixeira 1303", "Santo André", "SP", "09070-260","44076179501", "91"
"Yasmin", "Rocha", "YasminCorreiaRocha@rhyta.com", "11/15/1948", "F", "A+", "Rua Professor Luiz Miguel Christofoletti 164", "Itu", "SP", "13310-280","52848440767", "112"
"Vitoria", "Pereira", "VitoriaPintoPereira@einrot.com", "4/18/1950", "F", "O+", "Rua Vereador Dario Gastaud de Oliveira 1842", "Pelotas", "RS", "96077-720","29442056760", "986"
"Carolina", "Gomes", "CarolinaRodriguesGomes@gustr.com", "11/5/1933", "F", "A+", "Rua do Colono 970", "Francisco Beltrão", "PR", "85606-320","02638073717", "345"
"Luis", "Azevedo", "LuisRibeiroAzevedo@armyspy.com", "2/8/1946", "M", "O+", "Rua Barrinha 615", "Fortaleza", "CE", "60352-760","56382197904", "323"
"Leonor", "Santos", "LeonorPintoSantos@einrot.com", "11/15/1981", "F", "O+", "Rua Circular Um 1247", "Caraguatatuba", "SP", "11662-510","50757886450", "112"
"Sophia", "Alves", "SophiaCorreiaAlves@cuvox.de", "8/17/1942", "F", "O+", "Praça Chaim Zac 1916", "Belo Horizonte", "MG", "30210-350","30572678665", "895"
"Evelyn", "Azevedo", "EvelynRibeiroAzevedo@rhyta.com", "9/23/1971", "F", "O+", "Viela Sete 878", "São Paulo", "SP", "05566-060","48729094372", "345"
"Júlio", "Ribeiro", "JulioSousaRibeiro@einrot.com", "6/1/1983", "M", "O+", "Rua Igarapava 585", "Foz do Iguaçu", "PR", "85869-696","24847606477", "112"
"Vinícius", "Barros", "ViniciusRibeiroBarros@superrito.com", "7/2/1949", "M", "A+", "Rua Gurupi 1330", "Recife", "PE", "50640-480","07836856372", "323"
"Vitória", "Martins", "VitoriaLimaMartins@einrot.com", "5/29/1986", "F", "A+", "Rua Itacaiúna 1868", "São Paulo", "SP", "05716-070","58747179430", "91"
"Lavinia", "Goncalves", "LaviniaFerreiraGoncalves@superrito.com", "6/17/1934", "F", "O+", "Rua Doutor Manoel Martins Neto 1659", "São José dos Campos", "SPF", "12234-550","94039096258", "895"
"Luis", "Pereira", "LuisAlmeidaPereira@jourrapide.com", "2/17/2000", "M", "B+", "Rua Francisco do Pilar 1275", "São Paulo", "SP", "05136-070","80027735435", "895"
"Martim", "Rocha", "MartimRodriguesRocha@teleworm.us", "10/6/1958", "M", "B+", "Rua Rosa Alves 538", "São Gonçalo", "RJ", "24735-655","01196520135", "323"
"Tomás", "Oliveira", "TomasAlvesOliveira@dayrep.com", "2/10/1978", "M", "B-", "Rua Gláuber A. Guimarães 1821", "Campina Grande", "PB", "58108-135","63700959907", "45"
"Fábio", "Alves", "FabioGoncalvesAlves@cuvox.de", "3/20/1960", "M", "A+", "Rua Caraíbas 196", "Catanduva", "SP", "15813-075","40813661447", "231"
"Gabriela", "Martins", "GabrielaAlvesMartins@armyspy.com", "4/7/1944", "F", "AB+", "Praça Nicolau Antônio Calache 887", "Ribeirão Preto", "SP", "14020-529","72203799358", "231"
"Gabriela", "Alves", "GabrielaCastroAlves@einrot.com", "1/1/1985", "F", "B+", "Rua Arizona 1887", "Parnaíba", "PI", "64215-850","96082803620", "231"
"Marina", "Sousa", "MarinaOliveiraSousa@cuvox.de", "10/9/1936", "F", "A+", "Rua Jaçanã 499", "Serra", "ES", "29171-663","88021101660", "145"
"Júlio", "Ferreira", "JulioCardosoFerreira@gustr.com", "9/21/1979", "M", "B+", "Rua Talma Iran Leal 1599", "Teresina", "PI", "64055-590","87282728623", "91"
